TIME1,seq,totaltrips,avgdistance,avgfare,avgtriptime,weekday
2016-03-07T02:00:00Z,1587,7,1.67142857142857,11.2142857142857,488.571428571429,Monday
2016-03-07T03:00:00Z,1588,1,2.3,12,360,Monday
2016-03-07T04:00:00Z,1589,8,5.5375,20.475,765,Monday
2016-03-07T05:00:00Z,1590,9,4.76666666666667,24.0055555555556,766.666666666667,Monday
2016-03-07T06:00:00Z,1591,32,3.095,13.9328125,660,Monday
2016-03-07T07:00:00Z,1592,84,1.90833333333333,10.2388095238095,520,Monday
2016-03-07T08:00:00Z,1593,179,1.45083798882682,9.11575418994413,496.08938547486,Monday
2016-03-07T09:00:00Z,1594,193,1.49227979274611,9.92435233160622,558.652849740933,Monday
2016-03-07T10:00:00Z,1595,144,2.38513888888889,12.6311111111111,656.25,Monday
2016-03-07T11:00:00Z,1596,105,2.04104761904762,12.1095238095238,545.142857142857,Monday
2016-03-07T12:00:00Z,1597,101,1.51495049504951,12.3666336633663,503.168316831683,Monday
2016-03-07T13:00:00Z,1598,77,1.98961038961039,11.4866233766234,577.402597402597,Monday
2016-03-07T14:00:00Z,1599,89,2.08910112359551,11.5252808988764,521.123595505618,Monday
2016-03-07T15:00:00Z,1600,85,2.78705882352941,14.1683529411765,705.882352941176,Monday
2016-03-07T16:00:00Z,1601,92,2.46586956521739,13.2984782608696,1065,Monday
2016-03-07T17:00:00Z,1602,103,2.18611650485437,11.1166990291262,628.543689320388,Monday
2016-03-07T18:00:00Z,1603,138,1.67775362318841,10.8532608695652,659.565217391304,Monday
2016-03-07T19:00:00Z,1604,117,2.18264957264957,12.1364957264957,627.179487179487,Monday
2016-03-07T20:00:00Z,1605,77,1.70298701298701,11.2474025974026,562.597402597403,Monday
2016-03-07T21:00:00Z,1606,88,3.28409090909091,15.0926136363636,653.863636363636,Monday
2016-03-07T22:00:00Z,1607,121,2.55239669421488,15.3260330578512,761.157024793388,Monday
2016-03-07T23:00:00Z,1608,60,2.05166666666667,12.2341666666667,576,Monday
2016-03-08T00:00:00Z,1609,28,2.74642857142857,15.1246428571429,649.285714285714,Tuesday
2016-03-08T01:00:00Z,1610,15,0.952666666666667,11.0266666666667,532,Tuesday
2016-03-08T02:00:00Z,1611,8,4.575,11.625,525,Tuesday
2016-03-08T03:00:00Z,1612,7,2.14285714285714,10.9642857142857,420,Tuesday
2016-03-08T04:00:00Z,1613,5,1.32,9.85,360,Tuesday
2016-03-08T05:00:00Z,1614,6,3.45,19.0416666666667,640,Tuesday
2016-03-08T06:00:00Z,1615,23,2.34173913043478,18.6565217391304,597.391304347826,Tuesday
2016-03-08T07:00:00Z,1616,80,1.71375,10.08375,510,Tuesday
2016-03-08T08:00:00Z,1617,185,1.16627027027027,8.63091891891892,479.675675675676,Tuesday
2016-03-08T09:00:00Z,1618,205,1.22746341463415,9.31453658536585,561.951219512195,Tuesday
2016-03-08T10:00:00Z,1619,149,1.36208053691275,9.5738255033557,583.892617449664,Tuesday
2016-03-08T11:00:00Z,1620,101,3.74336633663366,11.4391089108911,563.168316831683,Tuesday
2016-03-08T12:00:00Z,1621,132,1.76022727272727,11.4074242424242,538.636363636364,Tuesday
2016-03-08T13:00:00Z,1622,120,4.73883333333333,11.3023333333333,584,Tuesday
2016-03-08T14:00:00Z,1623,112,2.8425,12.9648214285714,645.535714285714,Tuesday
2016-03-08T15:00:00Z,1624,93,2.37634408602151,13.0548387096774,745.161290322581,Tuesday
2016-03-08T16:00:00Z,1625,98,2.74510204081633,15.6087755102041,896.326530612245,Tuesday
2016-03-08T17:00:00Z,1626,127,2.10818897637795,12.1393700787402,758.267716535433,Tuesday
2016-03-08T18:00:00Z,1627,144,1.586875,11.4436805555556,744.166666666667,Tuesday
2016-03-08T19:00:00Z,1628,127,1.72889763779528,11.3846456692913,722.36220472441,Tuesday
2016-03-08T20:00:00Z,1629,109,2.31238532110092,12.6087155963303,677.064220183486,Tuesday
2016-03-08T21:00:00Z,1630,86,2.39581395348837,12.8487209302326,581.162790697674,Tuesday
2016-03-08T22:00:00Z,1631,62,2.15725806451613,12.5161290322581,581.612903225807,Tuesday
2016-03-08T23:00:00Z,1632,46,2.11152173913043,12.5419565217391,551.739130434783,Tuesday
2016-03-09T00:00:00Z,1633,27,1.32222222222222,10.2166666666667,440,Wednesday
2016-03-09T01:00:00Z,1634,9,0.877777777777778,10.55,540,Wednesday
2016-03-09T02:00:00Z,1635,4,3.65,15.95,705,Wednesday
2016-03-09T03:00:00Z,1636,3,1.46666666666667,12.5,920,Wednesday
2016-03-09T04:00:00Z,1637,0,,,,Wednesday
2016-03-09T05:00:00Z,1638,5,4.28,15.02,480,Wednesday
2016-03-09T06:00:00Z,1639,33,2.79090909090909,14.6363636363636,549.090909090909,Wednesday
2016-03-09T07:00:00Z,1640,96,1.32604166666667,8.41364583333333,438.75,Wednesday
2016-03-09T08:00:00Z,1641,174,1.08120689655172,8.59396551724138,486.206896551724,Wednesday
2016-03-09T09:00:00Z,1642,196,1.31142857142857,9.68076530612245,580.714285714286,Wednesday
2016-03-09T10:00:00Z,1643,153,1.28039215686275,9.43333333333333,597.647058823529,Wednesday
2016-03-09T11:00:00Z,1644,105,3.78942857142857,11.0752380952381,555.428571428571,Wednesday
2016-03-09T12:00:00Z,1645,107,1.83121495327103,10.4004672897196,562.990654205608,Wednesday
2016-03-09T13:00:00Z,1646,110,3.96427272727273,12.1295454545455,657.818181818182,Wednesday
2016-03-09T14:00:00Z,1647,140,2.48014285714286,12.8677857142857,666.428571428572,Wednesday
2016-03-09T15:00:00Z,1648,95,2.00094736842105,12.2147368421053,677.052631578947,Wednesday
2016-03-09T16:00:00Z,1649,104,2.13596153846154,13.5606730769231,801.346153846154,Wednesday
2016-03-09T17:00:00Z,1650,135,1.90822222222222,12.3666666666667,801.333333333333,Wednesday
2016-03-09T18:00:00Z,1651,163,1.3040490797546,10.2668711656442,662.576687116565,Wednesday
2016-03-09T19:00:00Z,1652,140,1.54785714285714,12.3032142857143,704.142857142857,Wednesday
2016-03-09T20:00:00Z,1653,110,4.42909090909091,13.2581818181818,699.818181818182,Wednesday
2016-03-09T21:00:00Z,1654,86,1.57558139534884,10.5320930232558,541.395348837209,Wednesday
2016-03-09T22:00:00Z,1655,85,2.45658823529412,13.7107058823529,627.529411764706,Wednesday
2016-03-09T23:00:00Z,1656,68,2.52014705882353,12.56,565.588235294118,Wednesday
2016-03-10T00:00:00Z,1657,32,1.46625,10.584375,461.25,Thursday
2016-03-10T01:00:00Z,1658,17,3.53529411764706,15.4705882352941,603.529411764706,Thursday
2016-03-10T02:00:00Z,1659,10,2.06,13.208,474,Thursday
2016-03-10T03:00:00Z,1660,7,5.72857142857143,20.1642857142857,882.857142857143,Thursday
2016-03-10T04:00:00Z,1661,6,6.5,22.6083333333333,710,Thursday
2016-03-10T05:00:00Z,1662,4,4.35,13.25,495,Thursday
2016-03-10T06:00:00Z,1663,35,4.13542857142857,14.7757142857143,603.428571428572,Thursday
2016-03-10T07:00:00Z,1664,94,2.24265957446809,79.7320212765958,420,Thursday
2016-03-10T08:00:00Z,1665,195,1.26517948717949,8.04435897435898,477.538461538462,Thursday
2016-03-10T09:00:00Z,1666,241,1.23435684647303,9.23867219917013,587.053941908714,Thursday
2016-03-10T10:00:00Z,1667,166,1.38957831325301,10.4173493975904,627.469879518072,Thursday
2016-03-10T11:00:00Z,1668,131,2.11374045801527,11.6167938931298,606.412213740458,Thursday
2016-03-10T12:00:00Z,1669,149,2.6696644295302,13.9887919463087,632.61744966443,Thursday
2016-03-10T13:00:00Z,1670,124,1.86508064516129,11.7286290322581,577.741935483871,Thursday
2016-03-10T14:00:00Z,1671,118,1.87516949152542,12.8622881355932,640.169491525424,Thursday
2016-03-10T15:00:00Z,1672,107,2.85710280373832,12.321308411215,670.654205607477,Thursday
2016-03-10T16:00:00Z,1673,123,2.42073170731707,12.8778048780488,684.390243902439,Thursday
2016-03-10T17:00:00Z,1674,181,2.40209944751381,14.0008287292818,866.850828729282,Thursday
2016-03-10T18:00:00Z,1675,224,3.19415178571429,12.2113839285714,808.928571428572,Thursday
2016-03-10T19:00:00Z,1676,182,1.79681318681319,11.1535714285714,656.043956043956,Thursday
2016-03-10T20:00:00Z,1677,138,2.23985507246377,12.4297826086957,659.565217391304,Thursday
2016-03-10T21:00:00Z,1678,123,2.88764227642276,13.7325203252033,652.682926829268,Thursday
2016-03-10T22:00:00Z,1679,113,2.4229203539823,12.2884955752212,617.522123893805,Thursday
2016-03-10T23:00:00Z,1680,118,2.64110169491525,13.9896610169492,657.457627118644,Thursday
2016-03-11T00:00:00Z,1681,113,2.46017699115044,14.9957522123894,709.911504424779,Friday
2016-03-11T01:00:00Z,1682,43,2.45813953488372,12.8295348837209,548.372093023256,Friday
2016-03-11T02:00:00Z,1683,16,2.0375,11.55,495,Friday
2016-03-11T03:00:00Z,1684,14,2.17142857142857,12.3214285714286,582.857142857143,Friday
2016-03-11T04:00:00Z,1685,4,1,6.25,270,Friday
2016-03-11T05:00:00Z,1686,6,2.76666666666667,15.8083333333333,590,Friday
2016-03-11T06:00:00Z,1687,24,2.75333333333333,10.6041666666667,445,Friday
2016-03-11T07:00:00Z,1688,96,1.22229166666667,8.56770833333333,435,Friday
2016-03-11T08:00:00Z,1689,189,1.76608465608466,8.6973544973545,496.825396825397,Friday
2016-03-11T09:00:00Z,1690,198,1.08833333333333,8.78156565656566,536.060606060606,Friday
2016-03-11T10:00:00Z,1691,175,1.81908571428571,10.9557714285714,651.771428571429,Friday
2016-03-11T11:00:00Z,1692,132,3.44636363636364,10.9818181818182,602.727272727273,Friday
2016-03-11T12:00:00Z,1693,155,2.45793548387097,12.9405161290323,790.064516129032,Friday
2016-03-11T13:00:00Z,1694,156,1.79782051282051,12.4657692307692,674.230769230769,Friday
2016-03-11T14:00:00Z,1695,103,2.06893203883495,12.4803883495146,688.543689320388,Friday
2016-03-11T15:00:00Z,1696,123,2.36032520325203,13.1808943089431,759.024390243902,Friday
2016-03-11T16:00:00Z,1697,171,1.84298245614035,11.640350877193,753.684210526316,Friday
2016-03-11T17:00:00Z,1698,225,2.09431111111111,13.0275555555556,1017.86666666667,Friday
2016-03-11T18:00:00Z,1699,253,1.50505928853755,11.1203162055336,778.102766798419,Friday
2016-03-11T19:00:00Z,1700,250,4.20668,11.668,738.96,Friday
2016-03-11T20:00:00Z,1701,207,1.58734299516908,11.1690821256039,680.579710144928,Friday
2016-03-11T21:00:00Z,1702,169,2.0103550295858,12.2553846153846,691.952662721894,Friday
2016-03-11T22:00:00Z,1703,199,2.11633165829146,12.7114572864322,703.718592964824,Friday
2016-03-11T23:00:00Z,1704,156,2.18814102564103,12.4484615384615,660.769230769231,Friday
2016-03-12T00:00:00Z,1705,120,2.013,12.0786666666667,570.5,Saturday
2016-03-12T01:00:00Z,1706,56,1.83214285714286,12.5669642857143,586.071428571429,Saturday
2016-03-12T02:00:00Z,1707,39,2.53307692307692,14.4605128205128,603.076923076923,Saturday
2016-03-12T03:00:00Z,1708,21,6.38095238095238,24.4976190476191,722.857142857143,Saturday
2016-03-12T04:00:00Z,1709,16,1.64375,11.153125,446.25,Saturday
2016-03-12T05:00:00Z,1710,4,5.625,19.1875,675,Saturday
2016-03-12T06:00:00Z,1711,11,3.16363636363636,16.9681818181818,583.636363636364,Saturday
2016-03-12T07:00:00Z,1712,26,5.87923076923077,20.9288461538462,729.230769230769,Saturday
2016-03-12T08:00:00Z,1713,58,2.33051724137931,11.9520689655172,573.103448275862,Saturday
2016-03-12T09:00:00Z,1714,103,1.82378640776699,11.1339805825243,565.631067961165,Saturday
2016-03-12T10:00:00Z,1715,122,1.80754098360656,11.5934426229508,629.016393442623,Saturday
2016-03-12T11:00:00Z,1716,126,1.92380952380952,12.0560317460317,628.095238095238,Saturday
2016-03-12T12:00:00Z,1717,140,1.65907142857143,11.794,691.285714285714,Saturday
2016-03-12T13:00:00Z,1718,127,1.57834645669291,11.2677952755906,663.307086614173,Saturday
2016-03-12T14:00:00Z,1719,103,2.30077669902913,13.0169902912621,744.466019417476,Saturday
2016-03-12T15:00:00Z,1720,77,2.10779220779221,13.1077922077922,798.701298701299,Saturday
2016-03-12T16:00:00Z,1721,111,2.13234234234234,13.5647747747748,722.162162162162,Saturday
2016-03-12T17:00:00Z,1722,128,1.940703125,13.042421875,724.21875,Saturday
2016-03-12T18:00:00Z,1723,116,1.86637931034483,11.9504310344828,651.724137931035,Saturday
2016-03-12T19:00:00Z,1724,135,1.5762962962963,10.724962962963,573.777777777778,Saturday
2016-03-12T20:00:00Z,1725,127,1.88212598425197,12.1733858267717,671.811023622047,Saturday
2016-03-12T21:00:00Z,1726,104,2.41057692307692,13.6110576923077,696.346153846154,Saturday
2016-03-12T22:00:00Z,1727,138,2.84144927536232,13.9889855072464,666.95652173913,Saturday
2016-03-12T23:00:00Z,1728,162,3.23833333333333,13.4653086419753,676.296296296296,Saturday
2016-03-13T00:00:00Z,1729,118,2.11025423728814,12.8459322033898,723.050847457627,Sunday
2016-03-13T01:00:00Z,1730,73,2.83561643835616,15.158904109589,1218.90410958904,Sunday
2016-03-13T02:00:00Z,1731,0,,,,Sunday
2016-03-13T03:00:00Z,1732,59,11.9423728813559,12.8618644067797,971.186440677966,Sunday
2016-03-13T04:00:00Z,1733,44,2.24772727272727,12.3261363636364,555,Sunday
2016-03-13T05:00:00Z,1734,32,2.44375,15.5203125,663.75,Sunday
2016-03-13T06:00:00Z,1735,13,4.28461538461538,19.6576923076923,650.769230769231,Sunday
2016-03-13T07:00:00Z,1736,9,0.811111111111111,13.5777777777778,473.333333333333,Sunday
2016-03-13T08:00:00Z,1737,21,2.35714285714286,16.3785714285714,654.285714285714,Sunday
2016-03-13T09:00:00Z,1738,25,1.608,9.14,405.6,Sunday
2016-03-13T10:00:00Z,1739,54,2.58148148148148,12.5361111111111,668.888888888889,Sunday
2016-03-13T11:00:00Z,1740,76,2.30657894736842,12.7236842105263,675,Sunday
2016-03-13T12:00:00Z,1741,54,2.36944444444444,12.4240740740741,674.444444444444,Sunday
2016-03-13T13:00:00Z,1742,85,3.14176470588235,14.4925882352941,776.470588235294,Sunday
2016-03-13T14:00:00Z,1743,41,1.97365853658537,10.8914634146341,652.682926829268,Sunday
2016-03-13T15:00:00Z,1744,48,2.27895833333333,12.506875,767.5,Sunday
2016-03-13T16:00:00Z,1745,49,1.84,12.0802040816327,682.040816326531,Sunday
2016-03-13T17:00:00Z,1746,81,2.0379012345679,13.5074074074074,700,Sunday
2016-03-13T18:00:00Z,1747,33,8.62545454545455,14.4121212121212,880,Sunday
2016-03-13T19:00:00Z,1748,36,2.79166666666667,12.8541666666667,556.666666666667,Sunday
2016-03-13T20:00:00Z,1749,46,2.0195652173913,12.8121739130435,579.130434782609,Sunday
2016-03-13T21:00:00Z,1750,44,2.91136363636364,12.4715909090909,608.181818181818,Sunday
2016-03-13T22:00:00Z,1751,51,2.15117647058824,12.8460784313726,603.529411764706,Sunday
2016-03-13T23:00:00Z,1752,45,2.63777777777778,16.0362222222222,697.333333333333,Sunday
2016-03-14T00:00:00Z,1753,37,2.50864864864865,13.577027027027,562.702702702703,Monday
2016-03-14T01:00:00Z,1754,16,2.2875,12.05,615,Monday
2016-03-14T02:00:00Z,1755,5,4.52,17.8,588,Monday
2016-03-14T03:00:00Z,1756,2,0.05,13.625,330,Monday
2016-03-14T04:00:00Z,1757,7,8.58571428571429,35.75,1045.71428571429,Monday
2016-03-14T05:00:00Z,1758,6,11.5833333333333,30.7916666666667,1270,Monday
2016-03-14T06:00:00Z,1759,38,3.38184210526316,14.2334210526316,634.736842105263,Monday
2016-03-14T07:00:00Z,1760,110,2.01218181818182,8.53,986.727272727273,Monday
2016-03-14T08:00:00Z,1761,198,2.27449494949495,10.0361111111111,579.090909090909,Monday
2016-03-14T09:00:00Z,1762,232,1.26206896551724,9.45129310344828,580.603448275862,Monday
2016-03-14T10:00:00Z,1763,169,3.25520710059172,10.8263905325444,634.792899408284,Monday
2016-03-14T11:00:00Z,1764,117,4.07350427350427,11.3717948717949,572.307692307692,Monday
2016-03-14T12:00:00Z,1765,121,1.60115702479339,15.2286776859504,623.801652892562,Monday
2016-03-14T13:00:00Z,1766,109,1.7297247706422,11.4214678899083,584.587155963303,Monday
2016-03-14T14:00:00Z,1767,90,2.97933333333333,12.1373333333333,644.666666666667,Monday
2016-03-14T15:00:00Z,1768,68,2.98691176470588,15.8367647058824,795,Monday
2016-03-14T16:00:00Z,1769,113,2.08690265486726,12.1562831858407,704.601769911505,Monday
2016-03-14T17:00:00Z,1770,119,1.77672268907563,11.2668067226891,723.529411764706,Monday
2016-03-14T18:00:00Z,1771,143,1.69776223776224,12.8523076923077,818.601398601399,Monday
2016-03-14T19:00:00Z,1772,139,1.52798561151079,11.1669064748201,632.374100719424,Monday
2016-03-14T20:00:00Z,1773,90,1.49222222222222,11.1572222222222,540.666666666667,Monday
2016-03-14T21:00:00Z,1774,94,3.13829787234043,14.2842553191489,648.510638297872,Monday
2016-03-14T22:00:00Z,1775,123,2.47447154471545,14.0769918699187,627.317073170732,Monday
2016-03-14T23:00:00Z,1776,90,2.24022222222222,13.4441111111111,629.333333333333,Monday
2016-03-15T00:00:00Z,1777,29,2.25862068965517,13.0568965517241,529.655172413793,Tuesday
2016-03-15T01:00:00Z,1778,12,2.20833333333333,11.8891666666667,450,Tuesday
2016-03-15T02:00:00Z,1779,7,1.62857142857143,17.3928571428571,488.571428571429,Tuesday
2016-03-15T03:00:00Z,1780,4,3.7,14.3,555,Tuesday
2016-03-15T04:00:00Z,1781,10,1.71,11.7,516,Tuesday
2016-03-15T05:00:00Z,1782,5,3.94,19.57,624,Tuesday
2016-03-15T06:00:00Z,1783,21,1.62095238095238,8.32380952380952,394.285714285714,Tuesday
2016-03-15T07:00:00Z,1784,91,2.0067032967033,10.2202197802198,489.230769230769,Tuesday
2016-03-15T08:00:00Z,1785,217,1.67373271889401,8.70119815668203,503.778801843318,Tuesday
2016-03-15T09:00:00Z,1786,241,1.09502074688797,8.43381742738589,524.066390041494,Tuesday
2016-03-15T10:00:00Z,1787,161,1.33788819875776,9.95403726708074,606.335403726708,Tuesday
2016-03-15T11:00:00Z,1788,139,2.50913669064748,10.0672661870504,538.705035971223,Tuesday
2016-03-15T12:00:00Z,1789,113,1.72796460176991,11.7045132743363,611.150442477876,Tuesday
2016-03-15T13:00:00Z,1790,113,1.77805309734513,12.1030973451327,665.840707964602,Tuesday
2016-03-15T14:00:00Z,1791,97,3.88340206185567,11.6539175257732,627.835051546392,Tuesday
2016-03-15T15:00:00Z,1792,98,2.26765306122449,12.0963265306122,630.612244897959,Tuesday
2016-03-15T16:00:00Z,1793,90,3.32488888888889,17.8194444444444,963.333333333333,Tuesday
2016-03-15T17:00:00Z,1794,153,2.39777777777778,14.997385620915,913.725490196079,Tuesday
2016-03-15T18:00:00Z,1795,172,4.21226744186047,12.4548837209302,805.813953488372,Tuesday
2016-03-15T19:00:00Z,1796,123,1.90707317073171,15.570162601626,741.463414634146,Tuesday
2016-03-15T20:00:00Z,1797,99,2.68646464646465,13.9429292929293,630.909090909091,Tuesday
2016-03-15T21:00:00Z,1798,87,2.34413793103448,13.476091954023,629.655172413793,Tuesday
2016-03-15T22:00:00Z,1799,94,2.04063829787234,13.0771276595745,587.872340425532,Tuesday
2016-03-15T23:00:00Z,1800,65,2.34461538461538,13.5846153846154,631.384615384615,Tuesday
2016-03-16T00:00:00Z,1801,34,2.57647058823529,14.6470588235294,645.882352941177,Wednesday
2016-03-16T01:00:00Z,1802,14,1.58571428571429,10.2857142857143,518.571428571429,Wednesday
2016-03-16T02:00:00Z,1803,7,2.74285714285714,12.2285714285714,531.428571428572,Wednesday
2016-03-16T03:00:00Z,1804,3,1.43333333333333,7.91666666666667,440,Wednesday
2016-03-16T04:00:00Z,1805,1,0,49.25,1140,Wednesday
2016-03-16T05:00:00Z,1806,9,5.21555555555556,21.6333333333333,726.666666666667,Wednesday
2016-03-16T06:00:00Z,1807,32,2.1865625,10.053125,371.25,Wednesday
2016-03-16T07:00:00Z,1808,110,1.24681818181818,8.70145454545455,464.181818181818,Wednesday
2016-03-16T08:00:00Z,1809,207,1.26797101449275,8.61256038647343,522.31884057971,Wednesday
2016-03-16T09:00:00Z,1810,267,1.66779026217228,8.78337078651685,559.550561797753,Wednesday
2016-03-16T10:00:00Z,1811,169,0.979349112426035,9.02147928994083,542.485207100592,Wednesday
2016-03-16T11:00:00Z,1812,132,1.71416666666667,10.9420454545455,575,Wednesday
2016-03-16T12:00:00Z,1813,130,1.64746153846154,11.1368461538462,606,Wednesday
2016-03-16T13:00:00Z,1814,136,3.37794117647059,11.5922794117647,608.823529411765,Wednesday
2016-03-16T14:00:00Z,1815,99,3.46575757575758,12.4146464646465,629.69696969697,Wednesday
2016-03-16T15:00:00Z,1816,101,2.31544554455446,13.1971287128713,725.940594059406,Wednesday
2016-03-16T16:00:00Z,1817,141,1.84234042553192,12.5900709219858,740,Wednesday
2016-03-16T17:00:00Z,1818,152,2.13138157894737,11.9499342105263,757.894736842105,Wednesday
2016-03-16T18:00:00Z,1819,189,1.34396825396825,11.2634920634921,753.333333333333,Wednesday
2016-03-16T19:00:00Z,1820,190,1.62105263157895,11.3848947368421,683.684210526316,Wednesday
2016-03-16T20:00:00Z,1821,130,1.62769230769231,10.9453846153846,572.769230769231,Wednesday
2016-03-16T21:00:00Z,1822,123,2.35365853658537,13.2421951219512,663.90243902439,Wednesday
2016-03-16T22:00:00Z,1823,173,2.19485549132948,12.6212716763006,669.71098265896,Wednesday
2016-03-16T23:00:00Z,1824,106,2.30566037735849,14.347641509434,688.301886792453,Wednesday
2016-03-17T00:00:00Z,1825,40,1.5845,12.1875,588,Thursday
2016-03-17T01:00:00Z,1826,21,3.25238095238095,18.7857142857143,497.142857142857,Thursday
2016-03-17T02:00:00Z,1827,8,2.2375,12.47,487.5,Thursday
2016-03-17T03:00:00Z,1828,4,1.525,8.75,480,Thursday
2016-03-17T04:00:00Z,1829,4,3.7,15.9525,525,Thursday
2016-03-17T05:00:00Z,1830,7,7.2,20.5714285714286,711.428571428572,Thursday
2016-03-17T06:00:00Z,1831,24,3.01541666666667,14.2041666666667,495,Thursday
2016-03-17T07:00:00Z,1832,76,1.55092105263158,8.98618421052632,431.052631578947,Thursday
2016-03-17T08:00:00Z,1833,194,1.40721649484536,9.4159793814433,530.721649484536,Thursday
2016-03-17T09:00:00Z,1834,270,1.28292592592593,9.75859259259259,572,Thursday
2016-03-17T10:00:00Z,1835,177,2.42649717514124,9.97881355932203,592.881355932203,Thursday
2016-03-17T11:00:00Z,1836,121,5.17677685950413,10.945041322314,653.553719008264,Thursday
2016-03-17T12:00:00Z,1837,154,1.86857142857143,12.4703896103896,707.532467532468,Thursday
2016-03-17T13:00:00Z,1838,142,1.6206338028169,10.6933098591549,601.690140845071,Thursday
2016-03-17T14:00:00Z,1839,137,2.20379562043796,12.003503649635,642.919708029197,Thursday
2016-03-17T15:00:00Z,1840,132,1.9180303030303,13.2560606060606,696.818181818182,Thursday
2016-03-17T16:00:00Z,1841,132,2.80113636363636,15.0740151515152,791.818181818182,Thursday
2016-03-17T17:00:00Z,1842,193,2.56616580310881,11.6181865284974,785.906735751295,Thursday
2016-03-17T18:00:00Z,1843,208,1.72855769230769,11.8636057692308,798.75,Thursday
2016-03-17T19:00:00Z,1844,169,1.6805325443787,12.5643786982249,803.431952662722,Thursday
2016-03-17T20:00:00Z,1845,156,1.92846153846154,11.9641666666667,580.769230769231,Thursday
2016-03-17T21:00:00Z,1846,142,2.16218309859155,13.0149295774648,654.507042253521,Thursday
2016-03-17T22:00:00Z,1847,165,2.87927272727273,14.7669090909091,750.545454545455,Thursday
2016-03-17T23:00:00Z,1848,115,1.97469565217391,12.0754782608696,560.869565217391,Thursday
2016-03-18T00:00:00Z,1849,68,3.05411764705882,16.7823529411765,676.764705882353,Friday
2016-03-18T01:00:00Z,1850,31,2.59677419354839,14.3861290322581,598.064516129032,Friday
2016-03-18T02:00:00Z,1851,24,3.14458333333333,15.2416666666667,642.5,Friday
2016-03-18T03:00:00Z,1852,17,1.54117647058824,12.1617647058824,564.705882352941,Friday
2016-03-18T04:00:00Z,1853,12,2.45833333333333,14.6416666666667,500,Friday
2016-03-18T05:00:00Z,1854,3,4,16.8333333333333,640,Friday
2016-03-18T06:00:00Z,1855,24,2.60291666666667,16.8083333333333,605,Friday
2016-03-18T07:00:00Z,1856,75,1.15906666666667,8.824,427.2,Friday
2016-03-18T08:00:00Z,1857,196,1.29,8.76668367346939,465,Friday
2016-03-18T09:00:00Z,1858,206,1.06946601941748,8.95640776699029,507.378640776699,Friday
2016-03-18T10:00:00Z,1859,168,1.46315476190476,10.0797619047619,587.857142857143,Friday
2016-03-18T11:00:00Z,1860,151,4.42059602649007,12.3720529801325,650.066225165563,Friday
2016-03-18T12:00:00Z,1861,169,3.89130177514793,10.9313609467456,615.976331360947,Friday
2016-03-18T13:00:00Z,1862,181,2.37220994475138,12.549226519337,705.082872928177,Friday
2016-03-18T14:00:00Z,1863,134,2.39164179104478,10.3574626865672,595.970149253731,Friday
2016-03-18T15:00:00Z,1864,143,4.97552447552448,14.213006993007,861.818181818182,Friday
2016-03-18T16:00:00Z,1865,164,2.49231707317073,11.869512195122,736.463414634146,Friday
2016-03-18T17:00:00Z,1866,166,1.60885542168675,11.7596385542169,763.734939759036,Friday
2016-03-18T18:00:00Z,1867,187,2.65433155080214,11.2282352941176,739.251336898396,Friday
2016-03-18T19:00:00Z,1868,180,1.68488888888889,11.4433333333333,676.333333333333,Friday
2016-03-18T20:00:00Z,1869,147,1.7791156462585,12.0072108843537,635.102040816327,Friday
2016-03-18T21:00:00Z,1870,131,4.26083969465649,13.3612977099237,675.114503816794,Friday
2016-03-18T22:00:00Z,1871,126,2.4402380952381,13.3584126984127,662.380952380952,Friday
2016-03-18T23:00:00Z,1872,120,2.12066666666667,12.4870833333333,631,Friday
2016-03-19T00:00:00Z,1873,106,1.76943396226415,11.2742452830189,550.188679245283,Saturday
2016-03-19T01:00:00Z,1874,60,2.13666666666667,12.9228333333333,622,Saturday
2016-03-19T02:00:00Z,1875,53,2.67169811320755,15.2075471698113,589.811320754717,Saturday
2016-03-19T03:00:00Z,1876,38,2.32368421052632,14.6736842105263,525.789473684211,Saturday
2016-03-19T04:00:00Z,1877,17,1.49411764705882,9.61764705882353,398.823529411765,Saturday
2016-03-19T05:00:00Z,1878,9,3.32222222222222,19.9055555555556,726.666666666667,Saturday
2016-03-19T06:00:00Z,1879,6,1.76666666666667,9.75,490,Saturday
2016-03-19T07:00:00Z,1880,7,6.18571428571429,20.4571428571429,848.571428571429,Saturday
2016-03-19T08:00:00Z,1881,32,2.804375,12.590625,601.875,Saturday
2016-03-19T09:00:00Z,1882,44,2.11477272727273,11.0715909090909,586.363636363636,Saturday
2016-03-19T10:00:00Z,1883,68,2.72308823529412,12.8404411764706,646.764705882353,Saturday
2016-03-19T11:00:00Z,1884,98,2.07918367346939,12.3566326530612,693.673469387755,Saturday
2016-03-19T12:00:00Z,1885,62,8.13032258064516,13.36,692.903225806452,Saturday
2016-03-19T13:00:00Z,1886,69,1.80246376811594,11.3869565217391,651.304347826087,Saturday
2016-03-19T14:00:00Z,1887,64,2.1796875,12.30796875,703.125,Saturday
2016-03-19T15:00:00Z,1888,63,2.22111111111111,12.1238095238095,642.857142857143,Saturday
2016-03-19T16:00:00Z,1889,70,3.49428571428571,11.1214285714286,616.285714285714,Saturday
2016-03-19T17:00:00Z,1890,76,1.74,11.8973684210526,652.105263157895,Saturday
2016-03-19T18:00:00Z,1891,69,1.11579710144928,9.89492753623188,466.086956521739,Saturday
